type,subType,label,maturity,nature,spreadAsk,spreadBid,spreadMid
Rating,FIMMDA,CORP,4Y,Asset Swap,606.0,606.0,606.0
Rating,FIMMDA,CORP,5Y,Asset Swap,614.0,614.0,614.0
Rating,FIMMDA,CORP,6Y,Asset Swap,612.0,612.0,612.0
Rating,FIMMDA,CORP,7Y,Asset Swap,611.0,611.0,611.0
Rating,FIMMDA,CORP,8Y,Asset Swap,620.0,620.0,620.0
Rating,FIMMDA,CORP,9Y,Asset Swap,617.0,617.0,617.0
Rating,FIMMDA,CORP,10Y,Asset Swap,622.0,622.0,622.0
Rating,FIMMDA,CORP,6M,Asset Swap,551.4,551.4,551.4
Rating,FIMMDA,CORP,1Y,Asset Swap,540.0,540.0,540.0
Rating,FIMMDA,CORP,2Y,Asset Swap,553.8,553.8,553.8
Rating,FIMMDA,CORP,3Y,Asset Swap,562.5,562.5,562.5
Rating,FIMMDA,CORP,4Y,Asset Swap,570.0,570.0,570.0
Rating,FIMMDA,CORP,5Y,Asset Swap,580.0,580.0,580.0
Rating,FIMMDA,CORP,6Y,Asset Swap,577.5,577.5,577.5
Rating,FIMMDA,CORP,7Y,Asset Swap,576.3,576.3,576.3
Rating,FIMMDA,CORP,8Y,Asset Swap,585.0,585.0,585.0
Rating,FIMMDA,CORP,9Y,Asset Swap,583.8,583.8,583.8
Rating,FIMMDA,CORP,10Y,Asset Swap,587.5,587.5,587.5
Rating,FIMMDA,CORP,6M,Asset Swap,0.5,0.5,0.5
Rating,FIMMDA,CORP,1Y,Asset Swap,1,1,1
Rating,FIMMDA,CORP,2Y,Asset Swap,2,2,2
Rating,FIMMDA,CORP,3Y,Asset Swap,3,3,3
Rating,FIMMDA,CORP,4Y,Asset Swap,4,4,4
Rating,FIMMDA,CORP,5Y,Asset Swap,5,5,5
Rating,FIMMDA,CORP,6Y,Asset Swap,6,6,6
Rating,FIMMDA,CORP,7Y,Asset Swap,7,7,7
Rating,FIMMDA,CORP,8Y,Asset Swap,8,8,8
Rating,FIMMDA,CORP,9Y,Asset Swap,9,9,9
Rating,FIMMDA,CORP,10Y,Asset Swap,10,10,10
Rating,FIMMDA,CORP,6M,Asset Swap,114,114,114
Rating,FIMMDA,CORP,1Y,Asset Swap,105,105,105
Rating,FIMMDA,CORP,2Y,Asset Swap,117,117,117
Rating,FIMMDA,CORP,3Y,Asset Swap,125,125,125
Rating,FIMMDA,CORP,4Y,Asset Swap,119,119,119
Rating,FIMMDA,CORP,5Y,Asset Swap,115,115,115
Rating,FIMMDA,CORP,6Y,Asset Swap,111,111,111
Rating,FIMMDA,CORP,7Y,Asset Swap,106,106,106
Rating,FIMMDA,CORP,8Y,Asset Swap,107,107,107
Rating,FIMMDA,CORP,9Y,Asset Swap,106,106,106
Rating,FIMMDA,CORP,10Y,Asset Swap,105,105,105
Rating,FIMMDA,CORP,6M,Asset Swap,136,136,136
Rating,FIMMDA,CORP,1Y,Asset Swap,127,127,127
Rating,FIMMDA,CORP,2Y,Asset Swap,136,136,136
Rating,FIMMDA,CORP,3Y,Asset Swap,140,140,140
Rating,FIMMDA,CORP,4Y,Asset Swap,143,143,143
Rating,FIMMDA,CORP,5Y,Asset Swap,147,147,147
Rating,FIMMDA,CORP,6Y,Asset Swap,141,141,141
Rating,FIMMDA,CORP,7Y,Asset Swap,137,137,137
Rating,FIMMDA,CORP,8Y,Asset Swap,136,136,136
Rating,FIMMDA,CORP,9Y,Asset Swap,135,135,135
Rating,FIMMDA,CORP,10Y,Asset Swap,134,134,134
Rating,FIMMDA,CORP,6M,Asset Swap,161,161,161
Rating,FIMMDA,CORP,1Y,Asset Swap,152,152,152
Rating,FIMMDA,CORP,2Y,Asset Swap,163,163,163
Rating,FIMMDA,CORP,3Y,Asset Swap,169,169,169
Rating,FIMMDA,CORP,4Y,Asset Swap,172,172,172
Rating,FIMMDA,CORP,5Y,Asset Swap,175,175,175
Rating,FIMMDA,CORP,6Y,Asset Swap,170,170,170
Rating,FIMMDA,CORP,7Y,Asset Swap,165,165,165
Rating,FIMMDA,CORP,8Y,Asset Swap,166,166,166
Rating,FIMMDA,CORP,9Y,Asset Swap,164,164,164
Rating,FIMMDA,CORP,10Y,Asset Swap,163,163,163
Rating,FIMMDA,CORP,6M,Asset Swap,188,188,188
Rating,FIMMDA,CORP,1Y,Asset Swap,179,179,179
Rating,FIMMDA,CORP,2Y,Asset Swap,192,192,192
Rating,FIMMDA,CORP,3Y,Asset Swap,199,199,199
Rating,FIMMDA,CORP,4Y,Asset Swap,201,201,201
Rating,FIMMDA,CORP,5Y,Asset Swap,204,204,204
Rating,FIMMDA,CORP,6Y,Asset Swap,199,199,199
Rating,FIMMDA,CORP,7Y,Asset Swap,197,197,197
Rating,FIMMDA,CORP,8Y,Asset Swap,199,199,199
Rating,FIMMDA,CORP,9Y,Asset Swap,200,200,200
Rating,FIMMDA,CORP,10Y,Asset Swap,199,199,199
Rating,FIMMDA,CORP,6M,Asset Swap,266,266,266
Rating,FIMMDA,CORP,1Y,Asset Swap,257,257,257
Rating,FIMMDA,CORP,2Y,Asset Swap,268,268,268
Rating,FIMMDA,CORP,3Y,Asset Swap,275,275,275
Rating,FIMMDA,CORP,4Y,Asset Swap,281,281,281
Rating,FIMMDA,CORP,5Y,Asset Swap,288,288,288
Rating,FIMMDA,CORP,6Y,Asset Swap,286,286,286
Rating,FIMMDA,CORP,7Y,Asset Swap,285,285,285
Rating,FIMMDA,CORP,8Y,Asset Swap,290,290,290
Rating,FIMMDA,CORP,9Y,Asset Swap,291,291,291
Rating,FIMMDA,CORP,10Y,Asset Swap,293,293,293
Rating,FIMMDA,CORP A,6M,Asset Swap,313,313,313
Rating,FIMMDA,CORP A,1Y,Asset Swap,304,304,304
Rating,FIMMDA,CORP A,2Y,Asset Swap,317,317,317
Rating,FIMMDA,CORP A,3Y,Asset Swap,325,325,325
Rating,FIMMDA,CORP A,4Y,Asset Swap,326,326,326
Rating,FIMMDA,CORP A,5Y,Asset Swap,329,329,329
Rating,FIMMDA,CORP A,6Y,Asset Swap,325,325,325
Rating,FIMMDA,CORP A,7Y,Asset Swap,323,323,323
Rating,FIMMDA,CORP A,8Y,Asset Swap,326,326,326
Rating,FIMMDA,CORP A,9Y,Asset Swap,326,326,326
Rating,FIMMDA,CORP A,10Y,Asset Swap,325,325,325
Rating,FIMMDA,CORP,6M,Asset Swap,363,363,363
Rating,FIMMDA,CORP,1Y,Asset Swap,354,354,354
Rating,FIMMDA,CORP,2Y,Asset Swap,367,367,367
Rating,FIMMDA,CORP,3Y,Asset Swap,375,375,375
Rating,FIMMDA,CORP,4Y,Asset Swap,377,377,377
Rating,FIMMDA,CORP,5Y,Asset Swap,379,379,379
Rating,FIMMDA,CORP,6Y,Asset Swap,375,375,375
Rating,FIMMDA,CORP,7Y,Asset Swap,373,373,373
Rating,FIMMDA,CORP,8Y,Asset Swap,376,376,376
Rating,FIMMDA,CORP,9Y,Asset Swap,376,376,376
Rating,FIMMDA,CORP,10Y,Asset Swap,375,375,375
Rating,FIMMDA,CORP,6M,Asset Swap,363,363,363
Rating,FIMMDA,CORP,1Y,Asset Swap,354,354,354
Rating,FIMMDA,CORP,2Y,Asset Swap,367,367,367
Rating,FIMMDA,CORP,3Y,Asset Swap,375,375,375
Rating,FIMMDA,CORP,4Y,Asset Swap,377,377,377
Rating,FIMMDA,CORP,5Y,Asset Swap,379,379,379
Rating,FIMMDA,CORP,6Y,Asset Swap,375,375,375
Rating,FIMMDA,CORP,7Y,Asset Swap,373,373,373
Rating,FIMMDA,CORP,8Y,Asset Swap,376,376,376
Rating,FIMMDA,CORP,9Y,Asset Swap,376,376,376
Rating,FIMMDA,CORP,10Y,Asset Swap,375,375,375
Rating,FIMMDA,CORP,6M,Asset Swap,388,388,388
Rating,FIMMDA,CORP,1Y,Asset Swap,379,379,379
Rating,FIMMDA,CORP,2Y,Asset Swap,392,392,392
Rating,FIMMDA,CORP,3Y,Asset Swap,400,400,400
Rating,FIMMDA,CORP,4Y,Asset Swap,402,402,402
Rating,FIMMDA,CORP,5Y,Asset Swap,404,404,404
Rating,FIMMDA,CORP,6Y,Asset Swap,400,400,400
Rating,FIMMDA,CORP,7Y,Asset Swap,398,398,398
Rating,FIMMDA,CORP,8Y,Asset Swap,402,402,402
Rating,FIMMDA,CORP,9Y,Asset Swap,401,401,401
Rating,FIMMDA,CORP,10Y,Asset Swap,400,400,400
Rating,FIMMDA,CORP,6M,Asset Swap,441,441,441
Rating,FIMMDA,CORP,1Y,Asset Swap,432,432,432
Rating,FIMMDA,CORP,2Y,Asset Swap,443,443,443
Rating,FIMMDA,CORP,3Y,Asset Swap,450,450,450
Rating,FIMMDA,CORP,4Y,Asset Swap,456,456,456
Rating,FIMMDA,CORP,5Y,Asset Swap,464,464,464
Rating,FIMMDA,CORP,6Y,Asset Swap,462,462,462
Rating,FIMMDA,CORP,7Y,Asset Swap,461,461,461
Rating,FIMMDA,CORP,8Y,Asset Swap,468,468,468
Rating,FIMMDA,CORP,9Y,Asset Swap,467,467,467
Rating,FIMMDA,CORP,10Y,Asset Swap,470,470,470
Rating,FIMMDA,CORP,6M,Asset Swap,516,516,516
Rating,FIMMDA,CORP,1Y,Asset Swap,507,507,507
Rating,FIMMDA,CORP,2Y,Asset Swap,518,518,518
Rating,FIMMDA,CORP,3Y,Asset Swap,525,525,525
Rating,FIMMDA,CORP,4Y,Asset Swap,531,531,531
Rating,FIMMDA,CORP,5Y,Asset Swap,539,539,539
Rating,FIMMDA,CORP,6Y,Asset Swap,537,537,537
Rating,FIMMDA,CORP,7Y,Asset Swap,536,536,536
Rating,FIMMDA,CORP,8Y,Asset Swap,544,544,544
Rating,FIMMDA,CORP,9Y,Asset Swap,542,542,542
Rating,FIMMDA,CORP,10Y,Asset Swap,546,546,546
Rating,FIMMDA,CORP,6M,Asset Swap,591,591,591
Rating,FIMMDA,CORP,1Y,Asset Swap,582,582,582
Rating,FIMMDA,CORP,2Y,Asset Swap,593,593,593
Rating,FIMMDA,CORP,3Y,Asset Swap,600,600,600
Rating,FIMMDA,CORP,4Y,Asset Swap,606,606,606
Rating,FIMMDA,CORP,5Y,Asset Swap,614,614,614
Rating,FIMMDA,CORP,6Y,Asset Swap,612,612,612
Rating,FIMMDA,CORP,7Y,Asset Swap,611,611,611
Rating,FIMMDA,CORP,8Y,Asset Swap,620,620,620
Rating,FIMMDA,CORP,9Y,Asset Swap,617,617,617
Rating,FIMMDA,CORP,10Y,Asset Swap,622,622,622
Rating,FIMMDA,CORP,6M,Asset Swap,551,551,551
Rating,FIMMDA,CORP,1Y,Asset Swap,540,540,540
Rating,FIMMDA,CORP,2Y,Asset Swap,554,554,554
Rating,FIMMDA,CORP,3Y,Asset Swap,563,563,563
Rating,FIMMDA,CORP,4Y,Asset Swap,570,570,570
Rating,FIMMDA,CORP,5Y,Asset Swap,580,580,580
Rating,FIMMDA,CORP,6Y,Asset Swap,578,578,578
Rating,FIMMDA,CORP,7Y,Asset Swap,576,576,576
Rating,FIMMDA,CORP,8Y,Asset Swap,585,585,585
Rating,FIMMDA,CORP,9Y,Asset Swap,584,584,584
Rating,FIMMDA,CORP,10Y,Asset Swap,588,588,588
Rating,FIMMDA,PSL,6M,Asset Swap,114,114,114
Rating,FIMMDA,PSL,1Y,Asset Swap,105,105,105
Rating,FIMMDA,PSL,2Y,Asset Swap,117,117,117
Rating,FIMMDA,PSL,3Y,Asset Swap,125,125,125
Rating,FIMMDA,PSL,4Y,Asset Swap,119,119,119
Rating,FIMMDA,PSL,5Y,Asset Swap,115,115,115
Rating,FIMMDA,PSL,6Y,Asset Swap,111,111,111
Rating,FIMMDA,PSL,7Y,Asset Swap,106,106,106
Rating,FIMMDA,PSL,8Y,Asset Swap,107,107,107
Rating,FIMMDA,PSL,9Y,Asset Swap,106,106,106
Rating,FIMMDA,PSL,10Y,Asset Swap,105,105,105
Rating,FIMMDA,PSL,6M,Asset Swap,136,136,136
Rating,FIMMDA,PSL,1Y,Asset Swap,127,127,127
Rating,FIMMDA,PSL,2Y,Asset Swap,136,136,136
Rating,FIMMDA,PSL,3Y,Asset Swap,140,140,140
Rating,FIMMDA,PSL,4Y,Asset Swap,143,143,143
Rating,FIMMDA,PSL,5Y,Asset Swap,147,147,147
Rating,FIMMDA,PSL,6Y,Asset Swap,141,141,141
Rating,FIMMDA,PSL,7Y,Asset Swap,137,137,137
Rating,FIMMDA,PSL,8Y,Asset Swap,136,136,136
Rating,FIMMDA,PSL,9Y,Asset Swap,135,135,135
Rating,FIMMDA,PSL,10Y,Asset Swap,134,134,134
Rating,FIMMDA,PSL,6M,Asset Swap,161,161,161
Rating,FIMMDA,PSL,1Y,Asset Swap,152,152,152
Rating,FIMMDA,PSL,2Y,Asset Swap,163,163,163
Rating,FIMMDA,PSL,3Y,Asset Swap,169,169,169
Rating,FIMMDA,PSL,4Y,Asset Swap,172,172,172
Rating,FIMMDA,PSL,5Y,Asset Swap,175,175,175
Rating,FIMMDA,PSL,6Y,Asset Swap,170,170,170
Rating,FIMMDA,PSL,7Y,Asset Swap,165,165,165
Rating,FIMMDA,PSL,8Y,Asset Swap,166,166,166
Rating,FIMMDA,PSL,9Y,Asset Swap,164,164,164
Rating,FIMMDA,PSL,10Y,Asset Swap,163,163,163
Rating,FIMMDA,PSL,6M,Asset Swap,188,188,188
Rating,FIMMDA,PSL,1Y,Asset Swap,179,179,179
Rating,FIMMDA,PSL,2Y,Asset Swap,192,192,192
Rating,FIMMDA,PSL,3Y,Asset Swap,199,199,199
Rating,FIMMDA,PSL,4Y,Asset Swap,201,201,201
Rating,FIMMDA,PSL,5Y,Asset Swap,204,204,204
Rating,FIMMDA,PSL,6Y,Asset Swap,199,199,199
Rating,FIMMDA,PSL,7Y,Asset Swap,197,197,197
Rating,FIMMDA,PSL,8Y,Asset Swap,199,199,199
Rating,FIMMDA,PSL,9Y,Asset Swap,200,200,200
Rating,FIMMDA,PSL,10Y,Asset Swap,199,199,199
Rating,FIMMDA,PSL,6M,Asset Swap,238,238,238
Rating,FIMMDA,PSL,1Y,Asset Swap,229,229,229
Rating,FIMMDA,PSL,2Y,Asset Swap,242,242,242
Rating,FIMMDA,PSL,3Y,Asset Swap,249,249,249
Rating,FIMMDA,PSL,4Y,Asset Swap,251,251,251
Rating,FIMMDA,PSL,5Y,Asset Swap,254,254,254
Rating,FIMMDA,PSL,6Y,Asset Swap,250,250,250
Rating,FIMMDA,PSL,7Y,Asset Swap,247,247,247
Rating,FIMMDA,PSL,8Y,Asset Swap,250,250,250
Rating,FIMMDA,PSL,9Y,Asset Swap,250,250,250
Rating,FIMMDA,PSL,10Y,Asset Swap,249,249,249
Rating,FIMMDA,PSL A,6M,Asset Swap,313,313,313
Rating,FIMMDA,PSL A,1Y,Asset Swap,304,304,304
Rating,FIMMDA,PSL A,2Y,Asset Swap,317,317,317
Rating,FIMMDA,PSL A,3Y,Asset Swap,325,325,325
Rating,FIMMDA,PSL A,4Y,Asset Swap,326,326,326
Rating,FIMMDA,PSL A,5Y,Asset Swap,329,329,329
Rating,FIMMDA,PSL A,6Y,Asset Swap,325,325,325
Rating,FIMMDA,PSL A,7Y,Asset Swap,323,323,323
Rating,FIMMDA,PSL A,8Y,Asset Swap,326,326,326
Rating,FIMMDA,PSL A,9Y,Asset Swap,326,326,326
Rating,FIMMDA,PSL A,10Y,Asset Swap,325,325,325
Rating,FIMMDA,PSL,6M,Asset Swap,363,363,363
Rating,FIMMDA,PSL,1Y,Asset Swap,354,354,354
Rating,FIMMDA,PSL,2Y,Asset Swap,367,367,367
Rating,FIMMDA,PSL,3Y,Asset Swap,375,375,375
Rating,FIMMDA,PSL,4Y,Asset Swap,377,377,377
Rating,FIMMDA,PSL,5Y,Asset Swap,379,379,379
Rating,FIMMDA,PSL,6Y,Asset Swap,375,375,375
Rating,FIMMDA,PSL,7Y,Asset Swap,373,373,373
Rating,FIMMDA,PSL,8Y,Asset Swap,376,376,376
Rating,FIMMDA,PSL,9Y,Asset Swap,376,376,376
Rating,FIMMDA,PSL,10Y,Asset Swap,375,375,375
Rating,FIMMDA,PSL,6M,Asset Swap,363,363,363
Rating,FIMMDA,PSL,1Y,Asset Swap,354,354,354
Rating,FIMMDA,PSL,2Y,Asset Swap,367,367,367
Rating,FIMMDA,PSL,3Y,Asset Swap,375,375,375
Rating,FIMMDA,PSL,4Y,Asset Swap,377,377,377
Rating,FIMMDA,PSL,5Y,Asset Swap,379,379,379
Rating,FIMMDA,PSL,6Y,Asset Swap,375,375,375
Rating,FIMMDA,PSL,7Y,Asset Swap,373,373,373
Rating,FIMMDA,PSL,8Y,Asset Swap,376,376,376
Rating,FIMMDA,PSL,9Y,Asset Swap,376,376,376
Rating,FIMMDA,PSL,10Y,Asset Swap,375,375,375
Rating,FIMMDA,PSL,6M,Asset Swap,388,388,388
Rating,FIMMDA,PSL,1Y,Asset Swap,379,379,379
Rating,FIMMDA,PSL,2Y,Asset Swap,392,392,392
Rating,FIMMDA,PSL,3Y,Asset Swap,400,400,400
Rating,FIMMDA,PSL,4Y,Asset Swap,402,402,402
Rating,FIMMDA,PSL,5Y,Asset Swap,404,404,404
Rating,FIMMDA,PSL,6Y,Asset Swap,400,400,400
Rating,FIMMDA,PSL,7Y,Asset Swap,398,398,398
Rating,FIMMDA,PSL,8Y,Asset Swap,402,402,402
Rating,FIMMDA,PSL,9Y,Asset Swap,401,401,401
Rating,FIMMDA,PSL,10Y,Asset Swap,400,400,400
Rating,FIMMDA,PSL,6M,Asset Swap,438,438,438
Rating,FIMMDA,PSL,1Y,Asset Swap,429,429,429
Rating,FIMMDA,PSL,2Y,Asset Swap,442,442,442
Rating,FIMMDA,PSL,3Y,Asset Swap,450,450,450
Rating,FIMMDA,PSL,4Y,Asset Swap,452,452,452
Rating,FIMMDA,PSL,5Y,Asset Swap,454,454,454
Rating,FIMMDA,PSL,6Y,Asset Swap,450,450,450
Rating,FIMMDA,PSL,7Y,Asset Swap,448,448,448
Rating,FIMMDA,PSL,8Y,Asset Swap,452,452,452
Rating,FIMMDA,PSL,9Y,Asset Swap,452,452,452
Rating,FIMMDA,PSL,10Y,Asset Swap,450,450,450
Rating,FIMMDA,PSL,6M,Asset Swap,488.1,488.1,488.1
Rating,FIMMDA,PSL,1Y,Asset Swap,479.0,479.0,479.0
Rating,FIMMDA,PSL,2Y,Asset Swap,492.0,492.0,492.0
Rating,FIMMDA,PSL,3Y,Asset Swap,500.0,500.0,500.0
Rating,FIMMDA,PSL,4Y,Asset Swap,502.0,502.0,502.0
Rating,FIMMDA,PSL,5Y,Asset Swap,504.0,504.0,504.0
Rating,FIMMDA,PSL,6Y,Asset Swap,500.0,500.0,500.0
Rating,FIMMDA,PSL,7Y,Asset Swap,498.0,498.0,498.0
Rating,FIMMDA,PSL,8Y,Asset Swap,502.0,502.0,502.0
Rating,FIMMDA,PSL,9Y,Asset Swap,503.0,503.0,503.0
Rating,FIMMDA,PSL,10Y,Asset Swap,500.0,500.0,500.0
Rating,FIMMDA,PSL,6M,Asset Swap,538.1,538.1,538.1
Rating,FIMMDA,PSL,1Y,Asset Swap,529.0,529.0,529.0
Rating,FIMMDA,PSL,2Y,Asset Swap,542.0,542.0,542.0
Rating,FIMMDA,PSL,3Y,Asset Swap,550.0,550.0,550.0
Rating,FIMMDA,PSL,4Y,Asset Swap,552.0,552.0,552.0
Rating,FIMMDA,PSL,5Y,Asset Swap,554.0,554.0,554.0
Rating,FIMMDA,PSL,6Y,Asset Swap,550.0,550.0,550.0
Rating,FIMMDA,PSL,7Y,Asset Swap,548.0,548.0,548.0
Rating,FIMMDA,PSL,8Y,Asset Swap,552.0,552.0,552.0
Rating,FIMMDA,PSL,9Y,Asset Swap,554.0,554.0,554.0
Rating,FIMMDA,PSL,10Y,Asset Swap,550.0,550.0,550.0
Rating,FIMMDA,PSL,6M,Asset Swap,547.6,547.6,547.6
Rating,FIMMDA,PSL,1Y,Asset Swap,536.3,536.3,536.3
Rating,FIMMDA,PSL,2Y,Asset Swap,552.5,552.5,552.5
Rating,FIMMDA,PSL,3Y,Asset Swap,562.5,562.5,562.5
Rating,FIMMDA,PSL,4Y,Asset Swap,565.0,565.0,565.0
Rating,FIMMDA,PSL,5Y,Asset Swap,567.5,567.5,567.5
Rating,FIMMDA,PSL,6Y,Asset Swap,562.5,562.5,562.5
Rating,FIMMDA,PSL,7Y,Asset Swap,560.0,560.0,560.0
Rating,FIMMDA,PSL,8Y,Asset Swap,565.0,565.0,565.0
Rating,FIMMDA,PSL,9Y,Asset Swap,565.0,565.0,565.0
Rating,FIMMDA,PSL,10Y,Asset Swap,562.5,562.5,562.5
Rating,FIMMDA,SDL,6M,Asset Swap,25,25,25
Rating,FIMMDA,SDL,1Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,2Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,3Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,4Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,5Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,6Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,7Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,8Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,9Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,10Y,Asset Swap,25,25,25
Rating,FIMMDA,UDAY,6M,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,1Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,2Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,3Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,4Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,5Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,6Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,7Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,8Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,9Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,10Y,Asset Swap,50,50,50
Rating,FIMMDA,AT1,3Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,4Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,5Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,7Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,8Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,9Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,10Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,3Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,4Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,5Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,7Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,8Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,9Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,10Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,3Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,4Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,5Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1,7Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,8Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,9Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,10Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1,3Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1,4Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1,5Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1,7Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1,8Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1,9Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1,10Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1,3Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1,4Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1,5Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1,7Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1,8Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1,9Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1,10Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1,3Y,Asset Swap,440.8,440.8,440.8
Rating,FIMMDA,AT1,4Y,Asset Swap,440.8,440.8,440.8
