type,subType,label,maturity,nature,spreadAsk,spreadBid,spreadMid
Rating,FIMMDA,CORP A-,1Y,Asset Swap,332,332,332
Rating,FIMMDA,CORP A-,2Y,Asset Swap,343,343,343
Rating,FIMMDA,CORP A-,3Y,Asset Swap,349,349,349
Rating,FIMMDA,CORP A-,4Y,Asset Swap,354,354,354
Rating,FIMMDA,CORP A-,5Y,Asset Swap,360,360,360
Rating,FIMMDA,CORP A-,6Y,Asset Swap,359,359,359
Rating,FIMMDA,CORP A-,7Y,Asset Swap,358,358,358
Rating,FIMMDA,CORP A-,8Y,Asset Swap,360,360,360
Rating,FIMMDA,CORP A-,9Y,Asset Swap,361,361,361
Rating,FIMMDA,CORP A-,10Y,Asset Swap,363,363,363
Rating,FIMMDA,CORP A-,15Y,Asset Swap,343,343,343
Rating,FIMMDA,CORP BBB+,6M,Asset Swap,341,341,341
Rating,FIMMDA,CORP BBB+,1Y,Asset Swap,332,332,332
Rating,FIMMDA,CORP BBB+,2Y,Asset Swap,343,343,343
Rating,FIMMDA,CORP BBB+,3Y,Asset Swap,349,349,349
Rating,FIMMDA,CORP BBB+,4Y,Asset Swap,354,354,354
Rating,FIMMDA,CORP BBB+,5Y,Asset Swap,360,360,360
Rating,FIMMDA,CORP BBB+,6Y,Asset Swap,359,359,359
Rating,FIMMDA,CORP BBB+,7Y,Asset Swap,358,358,358
Rating,FIMMDA,CORP BBB+,8Y,Asset Swap,360,360,360
Rating,FIMMDA,CORP BBB+,9Y,Asset Swap,361,361,361
Rating,FIMMDA,CORP BBB+,10Y,Asset Swap,363,363,363
Rating,FIMMDA,CORP BBB+,15Y,Asset Swap,343,343,343
Rating,FIMMDA,CORP BBB,6M,Asset Swap,366,366,366
Rating,FIMMDA,CORP BBB,1Y,Asset Swap,357,357,357
Rating,FIMMDA,CORP BBB,2Y,Asset Swap,368,368,368
Rating,FIMMDA,CORP BBB,3Y,Asset Swap,374,374,374
Rating,FIMMDA,CORP BBB,4Y,Asset Swap,379,379,379
Rating,FIMMDA,CORP BBB,5Y,Asset Swap,385,385,385
Rating,FIMMDA,CORP BBB,6Y,Asset Swap,384,384,384
Rating,FIMMDA,CORP BBB,7Y,Asset Swap,383,383,383
Rating,FIMMDA,CORP BBB,8Y,Asset Swap,385,385,385
Rating,FIMMDA,CORP BBB,9Y,Asset Swap,386,386,386
Rating,FIMMDA,CORP BBB,10Y,Asset Swap,388,388,388
Rating,FIMMDA,CORP BBB,15Y,Asset Swap,368,368,368
Rating,FIMMDA,CORP BBB-,6M,Asset Swap,441,441,441
Rating,FIMMDA,CORP BBB-,1Y,Asset Swap,432,432,432
Rating,FIMMDA,CORP BBB-,2Y,Asset Swap,443,443,443
Rating,FIMMDA,CORP BBB-,3Y,Asset Swap,449,449,449
Rating,FIMMDA,CORP BBB-,4Y,Asset Swap,454,454,454
Rating,FIMMDA,CORP BBB-,5Y,Asset Swap,460,460,460
Rating,FIMMDA,CORP BBB-,6Y,Asset Swap,459,459,459
Rating,FIMMDA,CORP BBB-,7Y,Asset Swap,458,458,458
Rating,FIMMDA,CORP BBB-,8Y,Asset Swap,460,460,460
Rating,FIMMDA,CORP BBB-,9Y,Asset Swap,461,461,461
Rating,FIMMDA,CORP BBB-,10Y,Asset Swap,463,463,463
Rating,FIMMDA,CORP BBB-,15Y,Asset Swap,443,443,443
Rating,FIMMDA,CORP BB+,6M,Asset Swap,516.1,516.1,516.1
Rating,FIMMDA,CORP BB+,1Y,Asset Swap,507.3,507.3,507.3
Rating,FIMMDA,CORP BB+,2Y,Asset Swap,517.9,517.9,517.9
Rating,FIMMDA,CORP BB+,3Y,Asset Swap,523.6,523.6,523.6
Rating,FIMMDA,CORP BB+,4Y,Asset Swap,529.0,529.0,529.0
Rating,FIMMDA,CORP BB+,5Y,Asset Swap,535.2,535.2,535.2
Rating,FIMMDA,CORP BB+,6Y,Asset Swap,534.0,534.0,534.0
Rating,FIMMDA,CORP BB+,7Y,Asset Swap,532.6,532.6,532.6
Rating,FIMMDA,CORP BB+,8Y,Asset Swap,535.0,535.0,535.0
Rating,FIMMDA,CORP BB+,9Y,Asset Swap,536.0,536.0,536.0
Rating,FIMMDA,CORP BB+,10Y,Asset Swap,538.3,538.3,538.3
Rating,FIMMDA,CORP BB+,15Y,Asset Swap,517.8,517.8,517.8
Rating,FIMMDA,CORP BB,6M,Asset Swap,591.1,591.1,591.1
Rating,FIMMDA,CORP BB,1Y,Asset Swap,582.3,582.3,582.3
Rating,FIMMDA,CORP BB,2Y,Asset Swap,592.9,592.9,592.9
Rating,FIMMDA,CORP BB,3Y,Asset Swap,598.6,598.6,598.6
Rating,FIMMDA,CORP BB,4Y,Asset Swap,604.0,604.0,604.0
Rating,FIMMDA,CORP BB,5Y,Asset Swap,610.2,610.2,610.2
Rating,FIMMDA,CORP BB,6Y,Asset Swap,609.0,609.0,609.0
Rating,FIMMDA,CORP BB,7Y,Asset Swap,607.6,607.6,607.6
Rating,FIMMDA,CORP BB,8Y,Asset Swap,610.0,610.0,610.0
Rating,FIMMDA,CORP BB,9Y,Asset Swap,611.0,611.0,611.0
Rating,FIMMDA,CORP BB,10Y,Asset Swap,613.3,613.3,613.3
Rating,FIMMDA,CORP BB,15Y,Asset Swap,592.8,592.8,592.8
Rating,FIMMDA,CORP Unrated,6M,Asset Swap,551.4,551.4,551.4
Rating,FIMMDA,CORP Unrated,1Y,Asset Swap,540.4,540.4,540.4
Rating,FIMMDA,CORP Unrated,2Y,Asset Swap,553.6,553.6,553.6
Rating,FIMMDA,CORP Unrated,3Y,Asset Swap,560.8,560.8,560.8
Rating,FIMMDA,CORP Unrated,4Y,Asset Swap,567.5,567.5,567.5
Rating,FIMMDA,CORP Unrated,5Y,Asset Swap,575.3,575.3,575.3
Rating,FIMMDA,CORP Unrated,6Y,Asset Swap,573.8,573.8,573.8
Rating,FIMMDA,CORP Unrated,7Y,Asset Swap,572.1,572.1,572.1
Rating,FIMMDA,CORP Unrated,8Y,Asset Swap,575.0,575.0,575.0
Rating,FIMMDA,CORP Unrated,9Y,Asset Swap,576.3,576.3,576.3
Rating,FIMMDA,CORP Unrated,10Y,Asset Swap,579.1,579.1,579.1
Rating,FIMMDA,CORP Unrated,15Y,Asset Swap,553.6,553.6,553.6
Rating,FIMMDA,PSL AAA,6M,Asset Swap,114,114,114
Rating,FIMMDA,PSL AAA,1Y,Asset Swap,105,105,105
Rating,FIMMDA,PSL AAA,2Y,Asset Swap,117,117,117
Rating,FIMMDA,PSL AAA,3Y,Asset Swap,124,124,124
Rating,FIMMDA,PSL AAA,4Y,Asset Swap,119,119,119
Rating,FIMMDA,PSL AAA,5Y,Asset Swap,115,115,115
Rating,FIMMDA,PSL AAA,6Y,Asset Swap,112,112,112
Rating,FIMMDA,PSL AAA,7Y,Asset Swap,108,108,108
Rating,FIMMDA,PSL AAA,8Y,Asset Swap,108,108,108
Rating,FIMMDA,PSL AAA,9Y,Asset Swap,107,107,107
Rating,FIMMDA,PSL AAA,10Y,Asset Swap,107,107,107
Rating,FIMMDA,PSL AAA,15Y,Asset Swap,74,74,74
Rating,FIMMDA,PSL AA+,6M,Asset Swap,136,136,136
Rating,FIMMDA,PSL AA+,1Y,Asset Swap,127,127,127
Rating,FIMMDA,PSL AA+,2Y,Asset Swap,136,136,136
Rating,FIMMDA,PSL AA+,3Y,Asset Swap,139,139,139
Rating,FIMMDA,PSL AA+,4Y,Asset Swap,142,142,142
Rating,FIMMDA,PSL AA+,5Y,Asset Swap,145,145,145
Rating,FIMMDA,PSL AA+,6Y,Asset Swap,141,141,141
Rating,FIMMDA,PSL AA+,7Y,Asset Swap,137,137,137
Rating,FIMMDA,PSL AA+,8Y,Asset Swap,136,136,136
Rating,FIMMDA,PSL AA+,9Y,Asset Swap,135,135,135
Rating,FIMMDA,PSL AA+,10Y,Asset Swap,135,135,135
Rating,FIMMDA,PSL AA+,15Y,Asset Swap,100,100,100
Rating,FIMMDA,PSL AA,6M,Asset Swap,161,161,161
Rating,FIMMDA,PSL AA,1Y,Asset Swap,152,152,152
Rating,FIMMDA,PSL AA,2Y,Asset Swap,163,163,163
Rating,FIMMDA,PSL AA,3Y,Asset Swap,168,168,168
Rating,FIMMDA,PSL AA,4Y,Asset Swap,171,171,171
Rating,FIMMDA,PSL AA,5Y,Asset Swap,174,174,174
Rating,FIMMDA,PSL AA,6Y,Asset Swap,170,170,170
Rating,FIMMDA,PSL AA,7Y,Asset Swap,166,166,166
Rating,FIMMDA,PSL AA,8Y,Asset Swap,165,165,165
Rating,FIMMDA,PSL AA,9Y,Asset Swap,164,164,164
Rating,FIMMDA,PSL AA,10Y,Asset Swap,164,164,164
Rating,FIMMDA,PSL AA,15Y,Asset Swap,130,130,130
Rating,FIMMDA,PSL AA-,6M,Asset Swap,188,188,188
Rating,FIMMDA,PSL AA-,1Y,Asset Swap,179,179,179
Rating,FIMMDA,PSL AA-,2Y,Asset Swap,191,191,191
Rating,FIMMDA,PSL AA-,3Y,Asset Swap,198,198,198
Rating,FIMMDA,PSL AA-,4Y,Asset Swap,200,200,200
Rating,FIMMDA,PSL AA-,5Y,Asset Swap,202,202,202
Rating,FIMMDA,PSL AA-,6Y,Asset Swap,199,199,199
Rating,FIMMDA,PSL AA-,7Y,Asset Swap,197,197,197
Rating,FIMMDA,PSL AA-,8Y,Asset Swap,197,197,197
Rating,FIMMDA,PSL AA-,9Y,Asset Swap,198,198,198
Rating,FIMMDA,PSL AA-,10Y,Asset Swap,198,198,198
Rating,FIMMDA,PSL AA-,15Y,Asset Swap,170,170,170
Rating,FIMMDA,PSL A+,6M,Asset Swap,238,238,238
Rating,FIMMDA,PSL A+,1Y,Asset Swap,229,229,229
Rating,FIMMDA,PSL A+,2Y,Asset Swap,241,241,241
Rating,FIMMDA,PSL A+,3Y,Asset Swap,248,248,248
Rating,FIMMDA,PSL A+,4Y,Asset Swap,250,250,250
Rating,FIMMDA,PSL A+,5Y,Asset Swap,252,252,252
Rating,FIMMDA,PSL A+,6Y,Asset Swap,249,249,249
Rating,FIMMDA,PSL A+,7Y,Asset Swap,247,247,247
Rating,FIMMDA,PSL A+,8Y,Asset Swap,247,247,247
Rating,FIMMDA,PSL A+,9Y,Asset Swap,248,248,248
Rating,FIMMDA,PSL A+,10Y,Asset Swap,248,248,248
Rating,FIMMDA,PSL A+,15Y,Asset Swap,220,220,220
Rating,FIMMDA,PSL A,6M,Asset Swap,313,313,313
Rating,FIMMDA,PSL A,1Y,Asset Swap,304,304,304
Rating,FIMMDA,PSL A,2Y,Asset Swap,316,316,316
Rating,FIMMDA,PSL A,3Y,Asset Swap,323,323,323
Rating,FIMMDA,PSL A,4Y,Asset Swap,325,325,325
Rating,FIMMDA,PSL A,5Y,Asset Swap,327,327,327
Rating,FIMMDA,PSL A,6Y,Asset Swap,324,324,324
Rating,FIMMDA,PSL A,7Y,Asset Swap,322,322,322
Rating,FIMMDA,PSL A,8Y,Asset Swap,322,322,322
Rating,FIMMDA,PSL A,9Y,Asset Swap,323,323,323
Rating,FIMMDA,PSL A,10Y,Asset Swap,323,323,323
Rating,FIMMDA,PSL A,15Y,Asset Swap,295,295,295
Rating,FIMMDA,PSL A-,6M,Asset Swap,363,363,363
Rating,FIMMDA,PSL A-,1Y,Asset Swap,354,354,354
Rating,FIMMDA,PSL A-,2Y,Asset Swap,366,366,366
Rating,FIMMDA,PSL A-,3Y,Asset Swap,373,373,373
Rating,FIMMDA,PSL A-,4Y,Asset Swap,375,375,375
Rating,FIMMDA,PSL A-,5Y,Asset Swap,377,377,377
Rating,FIMMDA,PSL A-,6Y,Asset Swap,374,374,374
Rating,FIMMDA,PSL A-,7Y,Asset Swap,372,372,372
Rating,FIMMDA,PSL A-,8Y,Asset Swap,372,372,372
Rating,FIMMDA,PSL A-,9Y,Asset Swap,373,373,373
Rating,FIMMDA,PSL A-,10Y,Asset Swap,373,373,373
Rating,FIMMDA,PSL A-,15Y,Asset Swap,345,345,345
Rating,FIMMDA,PSL BBB+,6M,Asset Swap,363,363,363
Rating,FIMMDA,PSL BBB+,1Y,Asset Swap,354,354,354
Rating,FIMMDA,PSL BBB+,2Y,Asset Swap,366,366,366
Rating,FIMMDA,PSL BBB+,3Y,Asset Swap,373,373,373
Rating,FIMMDA,PSL BBB+,4Y,Asset Swap,375,375,375
Rating,FIMMDA,PSL BBB+,5Y,Asset Swap,377,377,377
Rating,FIMMDA,PSL BBB+,6Y,Asset Swap,374,374,374
Rating,FIMMDA,PSL BBB+,7Y,Asset Swap,372,372,372
Rating,FIMMDA,PSL BBB+,8Y,Asset Swap,372,372,372
Rating,FIMMDA,PSL BBB+,9Y,Asset Swap,373,373,373
Rating,FIMMDA,PSL BBB+,10Y,Asset Swap,373,373,373
Rating,FIMMDA,PSL BBB+,15Y,Asset Swap,345,345,345
Rating,FIMMDA,PSL BBB,6M,Asset Swap,388,388,388
Rating,FIMMDA,PSL BBB,1Y,Asset Swap,379,379,379
Rating,FIMMDA,PSL BBB,2Y,Asset Swap,391,391,391
Rating,FIMMDA,PSL BBB,3Y,Asset Swap,398,398,398
Rating,FIMMDA,PSL BBB,4Y,Asset Swap,400,400,400
Rating,FIMMDA,PSL BBB,5Y,Asset Swap,402,402,402
Rating,FIMMDA,PSL BBB,6Y,Asset Swap,399,399,399
Rating,FIMMDA,PSL BBB,7Y,Asset Swap,397,397,397
Rating,FIMMDA,PSL BBB,8Y,Asset Swap,397,397,397
Rating,FIMMDA,PSL BBB,9Y,Asset Swap,398,398,398
Rating,FIMMDA,PSL BBB,10Y,Asset Swap,398,398,398
Rating,FIMMDA,PSL BBB,15Y,Asset Swap,370,370,370
Rating,FIMMDA,PSL BBB-,6M,Asset Swap,438,438,438
Rating,FIMMDA,PSL BBB-,1Y,Asset Swap,429,429,429
Rating,FIMMDA,PSL BBB-,2Y,Asset Swap,441,441,441
Rating,FIMMDA,PSL BBB-,3Y,Asset Swap,448,448,448
Rating,FIMMDA,PSL BBB-,4Y,Asset Swap,450,450,450
Rating,FIMMDA,PSL BBB-,5Y,Asset Swap,452,452,452
Rating,FIMMDA,PSL BBB-,6Y,Asset Swap,449,449,449
Rating,FIMMDA,PSL BBB-,7Y,Asset Swap,447,447,447
Rating,FIMMDA,PSL BBB-,8Y,Asset Swap,447,447,447
Rating,FIMMDA,PSL BBB-,9Y,Asset Swap,448,448,448
Rating,FIMMDA,PSL BBB-,10Y,Asset Swap,448,448,448
Rating,FIMMDA,PSL BBB-,15Y,Asset Swap,420,420,420
Rating,FIMMDA,PSL BB+,6M,Asset Swap,488.1,488.1,488.1
Rating,FIMMDA,PSL BB+,1Y,Asset Swap,479.3,479.3,479.3
Rating,FIMMDA,PSL BB+,2Y,Asset Swap,491.3,491.3,491.3
Rating,FIMMDA,PSL BB+,3Y,Asset Swap,498.5,498.5,498.5
Rating,FIMMDA,PSL BB+,4Y,Asset Swap,500.0,500.0,500.0
Rating,FIMMDA,PSL BB+,5Y,Asset Swap,502.2,502.2,502.2
Rating,FIMMDA,PSL BB+,6Y,Asset Swap,499.0,499.0,499.0
Rating,FIMMDA,PSL BB+,7Y,Asset Swap,496.7,496.7,496.7
Rating,FIMMDA,PSL BB+,8Y,Asset Swap,497.0,497.0,497.0
Rating,FIMMDA,PSL BB+,9Y,Asset Swap,498.0,498.0,498.0
Rating,FIMMDA,PSL BB+,10Y,Asset Swap,497.9,497.9,497.9
Rating,FIMMDA,PSL BB+,15Y,Asset Swap,470.1,470.1,470.1
Rating,FIMMDA,PSL BB,6M,Asset Swap,538.1,538.1,538.1
Rating,FIMMDA,PSL BB,1Y,Asset Swap,529.3,529.3,529.3
Rating,FIMMDA,PSL BB,2Y,Asset Swap,541.3,541.3,541.3
Rating,FIMMDA,PSL BB,3Y,Asset Swap,548.5,548.5,548.5
Rating,FIMMDA,PSL BB,4Y,Asset Swap,550.0,550.0,550.0
Rating,FIMMDA,PSL BB,5Y,Asset Swap,552.2,552.2,552.2
Rating,FIMMDA,PSL BB,6Y,Asset Swap,549.0,549.0,549.0
Rating,FIMMDA,PSL BB,7Y,Asset Swap,546.7,546.7,546.7
Rating,FIMMDA,PSL BB,8Y,Asset Swap,547.0,547.0,547.0
Rating,FIMMDA,PSL BB,9Y,Asset Swap,548.0,548.0,548.0
Rating,FIMMDA,PSL BB,10Y,Asset Swap,547.9,547.9,547.9
Rating,FIMMDA,PSL BB,15Y,Asset Swap,520.1,520.1,520.1
Rating,FIMMDA,PSL Unrated,6M,Asset Swap,547.6,547.6,547.6
Rating,FIMMDA,PSL Unrated,1Y,Asset Swap,536.6,536.6,536.6
Rating,FIMMDA,PSL Unrated,2Y,Asset Swap,551.6,551.6,551.6
Rating,FIMMDA,PSL Unrated,3Y,Asset Swap,560.6,560.6,560.6
Rating,FIMMDA,PSL Unrated,4Y,Asset Swap,562.5,562.5,562.5
Rating,FIMMDA,PSL Unrated,5Y,Asset Swap,565.3,565.3,565.3
Rating,FIMMDA,PSL Unrated,6Y,Asset Swap,561.3,561.3,561.3
Rating,FIMMDA,PSL Unrated,7Y,Asset Swap,558.4,558.4,558.4
Rating,FIMMDA,PSL Unrated,8Y,Asset Swap,558.8,558.8,558.8
Rating,FIMMDA,PSL Unrated,9Y,Asset Swap,560.0,560.0,560.0
Rating,FIMMDA,PSL Unrated,10Y,Asset Swap,559.9,559.9,559.9
Rating,FIMMDA,PSL Unrated,15Y,Asset Swap,525.1,525.1,525.1
Rating,FIMMDA,SDL,6M,Asset Swap,25,25,25
Rating,FIMMDA,SDL,1Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,2Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,3Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,4Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,5Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,6Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,7Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,8Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,9Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,10Y,Asset Swap,25,25,25
Rating,FIMMDA,SDL,15Y,Asset Swap,25,25,25
Rating,FIMMDA,UDAY,6M,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,1Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,2Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,3Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,4Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,5Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,6Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,7Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,8Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,9Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,10Y,Asset Swap,50,50,50
Rating,FIMMDA,UDAY,15Y,Asset Swap,50,50,50
Rating,FIMMDA,AT1 AAA,3Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AAA,4Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AAA,5Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AAA,7Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AAA,8Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AAA,9Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AAA,10Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA+,3Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AA+,4Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AA+,5Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AA+,7Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA+,8Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA+,9Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA+,10Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA,3Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AA,4Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AA,5Y,Asset Swap,150,150,150
Rating,FIMMDA,AT1 AA,7Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA,8Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA,9Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA,10Y,Asset Swap,211,211,211
Rating,FIMMDA,AT1 AA-,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 AA-,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 AA-,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 AA-,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 AA-,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 AA-,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 AA-,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A+,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A+,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A+,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A+,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A+,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A+,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A+,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A-,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A-,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A-,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 A-,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A-,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A-,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 A-,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB+,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB+,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB+,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB+,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB+,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB+,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB+,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB-,3Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB-,4Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB-,5Y,Asset Swap,353,353,353
Rating,FIMMDA,AT1 BBB-,7Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB-,8Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB-,9Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BBB-,10Y,Asset Swap,284,284,284
Rating,FIMMDA,AT1 BB+,3Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB+,4Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB+,5Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB+,7Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB+,8Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB+,9Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB+,10Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB,3Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB,4Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB,5Y,Asset Swap,352.6,352.6,352.6
Rating,FIMMDA,AT1 BB,7Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB,8Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB,9Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1 BB,10Y,Asset Swap,283.7,283.7,283.7
Rating,FIMMDA,AT1 Unrated,3Y,Asset Swap,440.8,440.8,440.8
Rating,FIMMDA,AT1 Unrated,4Y,Asset Swap,440.8,440.8,440.8
Rating,FIMMDA,AT1 Unrated,5Y,Asset Swap,440.8,440.8,440.8
Rating,FIMMDA,AT1 Unrated,7Y,Asset Swap,354.6,354.6,354.6
Rating,FIMMDA,AT1 Unrated,8Y,Asset Swap,354.6,354.6,354.6
Rating,FIMMDA,AT1 Unrated,9Y,Asset Swap,354.6,354.6,354.6
Rating,FIMMDA,AT1 Unrated,10Y,Asset Swap,354.6,354.6,354.6
